timestamp,X,Y,Z
1764071501135,-0.108524,0.092508,9.853709
1764071501145,-0.098944,0.069456,9.8341
1764071501155,-0.107776,0.088017,9.832154
1764071501166,-0.111817,0.08173,9.830058
1764071501176,-0.098046,0.074545,9.850117
1764071501186,-0.10568,0.050445,9.826915
1764071501196,-0.1202,0.080383,9.749376
1764071501206,-0.12978,0.082179,9.893077
1764071501216,-0.076491,0.035476,9.826915
1764071501226,-0.103435,0.047152,9.854757
1764071501236,-0.111817,0.061223,9.835297
1764071501246,-0.094154,0.059726,9.85311
1764071501256,-0.104932,0.039668,9.823472
1764071501266,-0.136067,0.131277,9.811647
